submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
07/10/2020,NC,81669,81501,168,1992,21,1602,1601,1,12,0,07/10/2020 12:00:00 AM,Agree,Agree
10/18/2020,NC,245173,236435,8738,1708,95,4303,4228,75,35,3,10/18/2020 12:00:00 AM,Agree,Agree
09/25/2021,NC,1375644,1167250,208394,5306,895,16860,14820,2040,65,14,09/25/2021 12:00:00 AM,Agree,Agree
12/21/2020,NC,489018,450019,38999,4744,379,7123,6678,445,65,8,12/21/2020 12:00:00 AM,Agree,Agree
05/01/2020,NC,11116,11116,0,409,0,447,447,0,14,0,05/01/2020 12:00:00 AM,Agree,Agree
04/06/2022,NC,2639094,2202368,436726,700,200,24534,21387,3147,2,0,04/06/2022 12:00:00 AM,Agree,Agree
05/22/2022,NC,2717791,2265378,452413,0,0,24631,21468,3163,0,0,05/23/2022 01:52:41 PM,Agree,Agree
06/08/2020,NC,36734,36729,5,1108,0,1126,1126,0,13,0,06/08/2020 12:00:00 AM,Agree,Agree
11/20/2020,NC,331337,313257,18080,4152,438,5451,5285,166,37,4,11/20/2020 12:00:00 AM,Agree,Agree
12/12/2021,NC,1566642,1320445,246197,2707,373,19287,16974,2313,18,5,12/12/2021 12:00:00 AM,Agree,Agree
11/18/2020,NC,322803,305647,17156,3720,543,5379,5218,161,39,1,11/18/2020 12:00:00 AM,Agree,Agree
11/16/2021,NC,1501195,1268952,232243,1705,469,18784,16535,2249,18,3,11/16/2021 12:00:00 AM,Agree,Agree
05/19/2020,NC,19669,19669,0,519,0,732,732,0,12,0,05/19/2020 12:00:00 AM,Agree,Agree
11/25/2021,NC,1519586,1283408,236178,2250,490,18954,16685,2269,14,2,11/25/2021 12:00:00 AM,Agree,Agree
11/24/2020,NC,344366,324664,19702,3996,698,5621,5431,190,36,4,11/24/2020 12:00:00 AM,Agree,Agree
08/15/2020,NC,145579,143850,1729,1578,51,2533,2528,5,16,0,08/15/2020 12:00:00 AM,Agree,Agree
03/26/2021,NC,897939,780832,117107,2071,486,12713,11240,1473,8,0,03/26/2021 12:00:00 AM,Agree,Agree
04/20/2021,NC,941349,813603,127746,1583,454,12990,11476,1514,13,2,04/20/2021 12:00:00 AM,Agree,Agree
01/05/2021,NC,584763,530407,54356,7876,1983,8416,7729,687,129,28,01/05/2021 12:00:00 AM,Agree,Agree
12/09/2021,NC,1556903,1312577,244326,4162,954,19223,16921,2302,26,4,12/09/2021 12:00:00 AM,Agree,Agree
04/19/2022,NC,2651556,2212357,439199,945,192,24571,21419,3152,3,1,04/19/2022 12:00:00 AM,Agree,Agree
06/18/2020,NC,48409,48401,8,1368,0,1270,1270,0,13,0,06/18/2020 12:00:00 AM,Agree,Agree
12/15/2020,NC,451105,417217,33888,5432,1244,6700,6341,359,81,18,12/15/2020 12:00:00 AM,Agree,Agree
01/22/2021,NC,712848,638634,74214,6847,1174,10168,9130,1038,98,18,01/22/2021 12:00:00 AM,Agree,Agree
03/01/2021,NC,855731,749725,106006,1036,210,12340,10912,1428,21,4,03/01/2021 12:00:00 AM,Agree,Agree
11/11/2021,NC,1493008,1262291,230717,2048,419,18707,16470,2237,14,1,11/11/2021 12:00:00 AM,Agree,Agree
05/12/2020,NC,15593,15593,0,326,0,640,640,0,15,0,05/12/2020 12:00:00 AM,Agree,Agree
09/19/2020,NC,196053,191725,4328,1565,102,3525,3491,34,26,1,09/19/2020 12:00:00 AM,Agree,Agree
12/27/2021,NC,1633291,1375263,258028,4259,364,19684,17325,2359,27,5,12/27/2021 12:00:00 AM,Agree,Agree
06/13/2020,NC,42808,42802,6,1494,0,1196,1196,0,12,0,06/13/2020 12:00:00 AM,Agree,Agree
12/30/2020,NC,537708,490223,47485,8036,1802,7830,7257,573,83,16,12/30/2020 12:00:00 AM,Agree,Agree
05/30/2021,NC,991072,851117,139955,475,124,13461,11871,1590,8,1,05/30/2021 12:00:00 AM,Agree,Agree
09/14/2020,NC,188604,184854,3750,812,28,3366,3340,26,24,2,09/14/2020 12:00:00 AM,Agree,Agree
04/15/2022,NC,2647768,2209213,438555,1457,305,24560,21409,3151,2,0,04/15/2022 12:00:00 AM,Agree,Agree
01/07/2022,NC,1846125,1549217,296908,31852,5522,20118,17685,2433,57,10,01/07/2022 12:00:00 AM,Agree,Agree
06/04/2020,NC,32118,32116,2,1209,0,1065,1065,0,19,0,06/04/2020 12:00:00 AM,Agree,Agree
01/20/2021,NC,698891,626890,72001,6510,1368,9957,8959,998,124,29,01/20/2021 12:00:00 AM,Agree,Agree
03/11/2020,NC,7,7,0,0,0,0,0,0,0,0,03/11/2020 12:00:00 AM,Agree,Agree
04/05/2020,NC,2634,2634,0,257,0,50,50,0,11,0,04/05/2020 12:00:00 AM,Agree,Agree
10/26/2020,NC,261626,251279,10347,1759,75,4550,4454,96,33,4,10/26/2020 12:00:00 AM,Agree,Agree
05/23/2020,NC,22725,22724,1,945,0,804,804,0,20,0,05/23/2020 12:00:00 AM,Agree,Agree
09/22/2020,NC,199262,194738,4524,1251,146,3602,3565,37,31,1,09/22/2020 12:00:00 AM,Agree,Agree
03/07/2022,NC,2622013,2189515,432498,416,60,24175,21076,3099,27,3,03/07/2022 12:00:00 AM,Agree,Agree
04/30/2021,NC,959949,827603,132346,1995,461,13113,11582,1531,14,1,04/30/2021 12:00:00 AM,Agree,Agree
09/26/2020,NC,205600,200561,5039,1628,121,3713,3673,40,27,1,09/26/2020 12:00:00 AM,Agree,Agree
03/13/2020,NC,17,17,0,8,0,1,1,0,1,0,03/13/2020 12:00:00 AM,Agree,Agree
02/13/2021,NC,817588,720283,97305,3616,695,11788,10443,1345,55,6,02/13/2021 12:00:00 AM,Agree,Agree
01/04/2021,NC,576887,524514,52373,4796,660,8287,7628,659,83,18,01/04/2021 12:00:00 AM,Agree,Agree
02/05/2022,NC,2522720,2112784,409936,10138,2066,22558,19708,2850,125,25,02/05/2022 12:00:00 AM,Agree,Agree
10/16/2020,NC,241296,232868,8428,2706,300,4239,4169,70,27,0,10/16/2020 12:00:00 AM,Agree,Agree
02/03/2021,NC,778433,688763,89670,4594,1134,11210,9970,1240,64,12,02/03/2021 12:00:00 AM,Agree,Agree
02/08/2022,NC,2541524,2128125,413399,7216,1967,22814,19924,2890,92,14,02/08/2022 12:00:00 AM,Agree,Agree
03/13/2022,NC,2626551,2192891,433660,374,66,24315,21193,3122,9,1,03/13/2022 12:00:00 AM,Agree,Agree
07/17/2020,NC,95655,95323,332,1963,40,1746,1744,2,22,0,07/17/2020 12:00:00 AM,Agree,Agree
09/28/2021,NC,1386580,1176580,210000,4001,977,17053,14997,2056,61,6,09/28/2021 12:00:00 AM,Agree,Agree
09/01/2021,NC,1223119,1039637,183482,7552,1651,15151,13327,1824,81,11,09/01/2021 12:00:00 AM,Agree,Agree
03/19/2022,NC,2629811,2195367,434444,497,123,24408,21271,3137,11,2,03/19/2022 12:00:00 AM,Agree,Agree
04/23/2021,NC,947543,818338,129205,1964,452,13028,11510,1518,14,2,04/23/2021 12:00:00 AM,Agree,Agree
09/20/2021,NC,1347549,1144284,203265,3718,296,16536,14541,1995,67,8,09/20/2021 12:00:00 AM,Agree,Agree
06/21/2021,NC,1000078,857708,142370,210,48,13603,11993,1610,8,2,06/21/2021 12:00:00 AM,Agree,Agree
05/15/2022,NC,2712729,2261308,451421,3246,455,24626,21465,3161,0,0,05/15/2022 12:00:00 AM,Agree,Agree
02/19/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
04/09/2021,NC,921077,798144,122933,2306,609,12865,11369,1496,8,0,04/09/2021 12:00:00 AM,Agree,Agree
03/28/2022,NC,2634275,2198706,435569,255,37,24497,21355,3142,9,1,03/28/2022 12:00:00 AM,Agree,Agree
10/08/2021,NC,1424951,1207953,216998,4255,680,17619,15491,2128,49,9,10/08/2021 12:00:00 AM,Agree,Agree
10/19/2021,NC,1452115,1230075,222040,1865,521,18096,15913,2183,39,4,10/19/2021 12:00:00 AM,Agree,Agree
03/10/2021,NC,871174,760999,110175,1850,569,12508,11056,1452,21,4,03/10/2021 12:00:00 AM,Agree,Agree
05/21/2022,NC,2717791,2265378,452413,0,0,24631,21468,3163,0,0,05/23/2022 01:14:47 PM,Agree,Agree
07/10/2021,NC,1009157,864155,145002,744,199,13686,12068,1618,6,1,07/10/2021 12:00:00 AM,Agree,Agree
11/06/2021,NC,1485023,1256008,229015,1709,332,18620,16388,2232,20,4,11/06/2021 12:00:00 AM,Agree,Agree
04/01/2020,NC,1578,1578,0,151,0,16,16,0,3,0,04/01/2020 12:00:00 AM,Agree,Agree
12/20/2021,NC,1593830,1342101,251729,2763,408,19484,17152,2332,27,1,12/20/2021 12:00:00 AM,Agree,Agree
02/18/2022,NC,2592876,2167325,425551,3985,902,23527,20514,3013,58,7,02/18/2022 12:00:00 AM,Agree,Agree
02/29/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/24/2020,NC,109448,108890,558,2235,56,1920,1918,2,31,0,07/24/2020 12:00:00 AM,Agree,Agree
11/02/2020,NC,277381,265421,11960,1515,71,4809,4695,114,42,3,11/02/2020 12:00:00 AM,Agree,Agree
03/26/2022,NC,2633705,2198231,435474,592,205,24482,21342,3140,7,0,03/26/2022 12:00:00 AM,Agree,Agree
05/05/2022,NC,2681940,2236415,445525,3146,631,24611,21452,3159,2,0,05/05/2022 12:00:00 AM,Agree,Agree
02/12/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/25/2020,NC,348424,328032,20392,4058,690,5655,5460,195,34,5,11/25/2020 12:00:00 AM,Agree,Agree
10/27/2020,NC,263670,253067,10603,2044,256,4580,4481,99,30,3,10/27/2020 12:00:00 AM,Agree,Agree
09/24/2021,NC,1370338,1162839,207499,5541,883,16795,14769,2026,77,10,09/24/2021 12:00:00 AM,Agree,Agree
09/25/2020,NC,203972,199054,4918,1757,136,3686,3647,39,30,1,09/25/2020 12:00:00 AM,Agree,Agree
09/20/2020,NC,197191,192833,4358,1138,30,3543,3508,35,18,1,09/20/2020 12:00:00 AM,Agree,Agree
09/17/2020,NC,192923,188801,4122,1666,110,3466,3435,31,37,2,09/17/2020 12:00:00 AM,Agree,Agree
03/04/2020,NC,1,1,0,0,0,0,0,0,0,0,03/04/2020 12:00:00 AM,Agree,Agree
06/18/2021,NC,999118,856988,142130,471,140,13588,11981,1607,3,0,06/18/2021 12:00:00 AM,Agree,Agree
09/05/2020,NC,178371,175118,3253,1673,85,3125,3109,16,23,1,09/05/2020 12:00:00 AM,Agree,Agree
02/17/2021,NC,827553,728102,99451,3261,774,11967,10603,1364,40,3,02/17/2021 12:00:00 AM,Agree,Agree
06/29/2021,NC,1003167,859806,143361,418,142,13637,12024,1613,2,0,06/29/2021 12:00:00 AM,Agree,Agree
08/30/2021,NC,1208723,1028279,180444,4697,408,15009,13204,1805,70,6,08/30/2021 12:00:00 AM,Agree,Agree
05/27/2020,NC,24920,24919,1,616,0,904,904,0,28,0,05/27/2020 12:00:00 AM,Agree,Agree
04/28/2021,NC,955691,824283,131408,1787,510,13090,11562,1528,17,3,04/28/2021 12:00:00 AM,Agree,Agree
03/15/2021,NC,879048,766837,112211,1104,278,12578,11121,1457,14,1,03/15/2021 12:00:00 AM,Agree,Agree
04/28/2020,NC,9783,9783,0,448,0,399,399,0,15,0,04/28/2020 12:00:00 AM,Agree,Agree
02/04/2021,NC,783982,693295,90687,5549,1017,11266,10012,1254,56,14,02/04/2021 12:00:00 AM,Agree,Agree
06/30/2021,NC,1003622,860114,143508,455,147,13641,12028,1613,4,0,06/30/2021 12:00:00 AM,Agree,Agree
01/30/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/15/2021,NC,1317802,1118773,199029,6923,1492,16186,14235,1951,81,11,09/15/2021 12:00:00 AM,Agree,Agree
02/25/2022,NC,2610413,2180665,429748,2913,646,23872,20810,3062,37,5,02/25/2022 12:00:00 AM,Agree,Agree
11/08/2020,NC,292633,279056,13577,2197,121,5013,4883,130,32,3,11/08/2020 12:00:00 AM,Agree,Agree
05/31/2021,NC,991385,851363,140022,313,67,13468,11878,1590,7,0,05/31/2021 12:00:00 AM,Agree,Agree
03/22/2021,NC,890469,775387,115082,894,175,12672,11204,1468,9,1,03/22/2021 12:00:00 AM,Agree,Agree
03/12/2020,NC,9,9,0,2,0,0,0,0,0,0,03/12/2020 12:00:00 AM,Agree,Agree
08/10/2021,NC,1085709,925305,160404,4388,1098,14038,12375,1663,19,0,08/10/2021 12:00:00 AM,Agree,Agree
04/08/2022,NC,2640743,2203657,437086,846,202,24541,21393,3148,4,1,04/08/2022 12:00:00 AM,Agree,Agree
07/14/2021,NC,1012344,866470,145874,1073,341,13702,12082,1620,6,1,07/14/2021 12:00:00 AM,Agree,Agree
11/22/2020,NC,337959,319159,18800,2755,235,5536,5355,181,39,8,11/22/2020 12:00:00 AM,Agree,Agree
01/22/2022,NC,2304446,1935009,369437,35871,4484,21221,18623,2598,78,9,01/22/2022 12:00:00 AM,Agree,Agree
04/22/2020,NC,7328,7328,0,297,0,293,293,0,20,0,04/22/2020 12:00:00 AM,Agree,Agree
04/16/2021,NC,934848,808609,126239,2322,477,12937,11431,1506,9,3,04/16/2021 12:00:00 AM,Agree,Agree
11/10/2021,NC,1490960,1260662,230298,2085,523,18693,16457,2236,16,2,11/10/2021 12:00:00 AM,Agree,Agree
10/14/2020,NC,236014,228157,7857,2067,259,4189,4122,67,36,5,10/14/2020 12:00:00 AM,Agree,Agree
03/05/2021,NC,863825,755711,108114,1946,439,12420,10984,1436,17,2,03/05/2021 12:00:00 AM,Agree,Agree
10/26/2021,NC,1465577,1240708,224869,1619,463,18342,16138,2204,30,2,10/26/2021 12:00:00 AM,Agree,Agree
06/19/2020,NC,50013,50004,9,1604,1,1286,1286,0,16,0,06/19/2020 12:00:00 AM,Agree,Agree
01/16/2021,NC,676453,608441,68012,7265,1099,9536,8628,908,129,22,01/16/2021 12:00:00 AM,Agree,Agree
03/03/2022,NC,2618480,2186802,431678,1447,350,24064,20978,3086,30,3,03/03/2022 12:00:00 AM,Agree,Agree
02/22/2021,NC,840218,737766,102452,1556,317,12145,10752,1393,38,6,02/22/2021 12:00:00 AM,Agree,Agree
02/26/2022,NC,2612374,2182108,430266,1961,518,23910,20845,3065,38,3,02/26/2022 12:00:00 AM,Agree,Agree
10/29/2021,NC,1472048,1245785,226263,2002,405,18424,16208,2216,26,3,10/29/2021 12:00:00 AM,Agree,Agree
07/23/2020,NC,107213,106711,502,2413,54,1889,1887,2,27,0,07/23/2020 12:00:00 AM,Agree,Agree
07/20/2021,NC,1019032,871495,147537,1385,371,13734,12108,1626,8,0,07/20/2021 12:00:00 AM,Agree,Agree
12/05/2021,NC,1544711,1303248,241463,2510,380,19141,16847,2294,22,3,12/05/2021 12:00:00 AM,Agree,Agree
06/26/2020,NC,59133,59106,27,1606,11,1391,1391,0,17,0,06/26/2020 12:00:00 AM,Agree,Agree
06/20/2020,NC,51490,51479,11,1477,2,1303,1303,0,17,0,06/20/2020 12:00:00 AM,Agree,Agree
12/01/2020,NC,370006,346874,23132,4323,1108,5898,5669,229,37,8,12/01/2020 12:00:00 AM,Agree,Agree
07/09/2020,NC,79677,79530,147,1999,14,1590,1589,1,17,1,07/09/2020 12:00:00 AM,Agree,Agree
01/27/2021,NC,738665,660052,78613,5397,1161,10606,9468,1138,79,22,01/27/2021 12:00:00 AM,Agree,Agree
05/28/2021,NC,989909,850225,139684,733,199,13445,11858,1587,6,0,05/28/2021 12:00:00 AM,Agree,Agree
05/08/2020,NC,14049,14049,0,504,0,570,570,0,19,0,05/08/2020 12:00:00 AM,Agree,Agree
10/02/2020,NC,214640,208780,5860,1996,178,3871,3826,45,18,0,10/02/2020 12:00:00 AM,Agree,Agree
03/19/2021,NC,886360,772141,114219,1983,461,12630,11166,1464,18,3,03/19/2021 12:00:00 AM,Agree,Agree
03/25/2022,NC,2633113,2197844,435269,901,235,24475,21335,3140,8,0,03/25/2022 12:00:00 AM,Agree,Agree
02/03/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/05/2020,NC,219405,213279,6126,1327,35,3945,3897,48,28,1,10/05/2020 12:00:00 AM,Agree,Agree
05/03/2020,NC,11921,11921,0,339,0,477,477,0,13,0,05/03/2020 12:00:00 AM,Agree,Agree
04/09/2022,NC,2641588,2204343,437245,845,159,24545,21397,3148,4,0,04/09/2022 12:00:00 AM,Agree,Agree
12/10/2021,NC,1560590,1315492,245098,3687,772,19253,16948,2305,30,3,12/10/2021 12:00:00 AM,Agree,Agree
04/08/2021,NC,918771,796447,122324,2116,486,12857,11361,1496,16,3,04/08/2021 12:00:00 AM,Agree,Agree
03/17/2021,NC,882397,769090,113307,1784,474,12598,11139,1459,11,2,03/17/2021 12:00:00 AM,Agree,Agree
11/05/2020,NC,284994,272111,12883,2811,254,4913,4790,123,33,3,11/05/2020 12:00:00 AM,Agree,Agree
12/20/2020,NC,484274,445654,38620,5652,492,7058,6621,437,64,13,12/20/2020 12:00:00 AM,Agree,Agree
01/31/2022,NC,2463263,2066725,396538,7398,822,22104,19345,2759,86,16,01/31/2022 12:00:00 AM,Agree,Agree
02/12/2021,NC,813972,717362,96610,3726,742,11733,10394,1339,39,8,02/12/2021 12:00:00 AM,Agree,Agree
08/14/2021,NC,1109899,944932,164967,5882,1017,14169,12482,1687,31,6,08/14/2021 12:00:00 AM,Agree,Agree
03/21/2021,NC,889575,774668,114907,1391,240,12663,11196,1467,15,1,03/21/2021 12:00:00 AM,Agree,Agree
07/07/2021,NC,1006899,862543,144356,677,205,13672,12057,1615,8,0,07/07/2021 12:00:00 AM,Agree,Agree
12/08/2020,NC,409245,381107,28138,5901,1092,6223,5945,278,50,8,12/08/2020 12:00:00 AM,Agree,Agree
03/31/2021,NC,905804,786577,119227,1891,560,12775,11290,1485,18,3,03/31/2021 12:00:00 AM,Agree,Agree
10/18/2021,NC,1450250,1228731,221519,1365,171,18057,15878,2179,46,4,10/18/2021 12:00:00 AM,Agree,Agree
04/17/2021,NC,937023,810333,126690,2175,451,12953,11446,1507,16,1,04/17/2021 12:00:00 AM,Agree,Agree
02/08/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10/25/2021,NC,1463958,1239552,224406,1172,160,18312,16110,2202,33,0,10/25/2021 12:00:00 AM,Agree,Agree
09/13/2021,NC,1304579,1108450,196129,4797,409,16021,14092,1929,83,5,09/13/2021 12:00:00 AM,Agree,Agree
01/17/2022,NC,2150870,1807688,343182,22276,1246,20813,18279,2534,76,13,01/17/2022 12:00:00 AM,Agree,Agree
05/17/2021,NC,980551,843345,137206,508,118,13328,11754,1574,18,6,05/17/2021 12:00:00 AM,Agree,Agree
04/06/2020,NC,2886,2886,0,252,0,59,59,0,9,0,04/06/2020 12:00:00 AM,Agree,Agree
09/11/2020,NC,185199,181583,3616,1704,88,3293,3271,22,35,2,09/11/2020 12:00:00 AM,Agree,Agree
07/27/2020,NC,114838,114188,650,1568,23,1986,1984,2,21,0,07/27/2020 12:00:00 AM,Agree,Agree
10/25/2020,NC,259867,249595,10272,1782,83,4517,4425,92,37,6,10/25/2020 12:00:00 AM,Agree,Agree
03/20/2020,NC,152,152,0,48,0,1,1,0,0,0,03/20/2020 12:00:00 AM,Agree,Agree
02/13/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
07/02/2021,NC,1004653,860870,143783,507,151,13652,12038,1614,6,0,07/02/2021 12:00:00 AM,Agree,Agree
01/31/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11/21/2020,NC,335204,316639,18565,3867,485,5497,5324,173,46,7,11/21/2020 12:00:00 AM,Agree,Agree
04/23/2022,NC,2658519,2217880,440639,1720,346,24575,21420,3155,1,0,04/23/2022 12:00:00 AM,Agree,Agree
06/28/2021,NC,1002749,859530,143219,227,54,13635,12022,1613,3,0,06/28/2021 12:00:00 AM,Agree,Agree
04/23/2020,NC,7723,7723,0,395,0,306,306,0,13,0,05/18/2022 01:20:45 PM,Agree,Agree
09/02/2021,NC,1231921,1046912,185009,8802,1527,15220,13390,1830,69,6,09/02/2021 12:00:00 AM,Agree,Agree
11/20/2021,NC,1510354,1276083,234271,2117,426,18863,16601,2262,17,4,11/20/2021 12:00:00 AM,Agree,Agree
01/29/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
09/17/2021,NC,1332907,1131578,201329,7208,1069,16339,14361,1978,80,14,09/17/2021 12:00:00 AM,Agree,Agree
03/13/2021,NC,876613,764934,111679,1811,595,12550,11095,1455,14,0,03/13/2021 12:00:00 AM,Agree,Agree
08/05/2021,NC,1064720,908120,156600,4955,915,13937,12285,1652,17,3,08/05/2021 12:00:00 AM,Agree,Agree
06/06/2021,NC,994287,853480,140807,369,67,13517,11920,1597,6,0,06/06/2021 12:00:00 AM,Agree,Agree
01/01/2021,NC,559057,508548,50509,11029,1455,8005,7402,603,81,11,01/01/2021 12:00:00 AM,Agree,Agree
07/18/2020,NC,98000,97633,367,2345,35,1769,1767,2,23,0,07/18/2020 12:00:00 AM,Agree,Agree
04/30/2020,NC,10707,10707,0,566,0,433,433,0,19,0,04/30/2020 12:00:00 AM,Agree,Agree
07/13/2021,NC,1011271,865738,145533,894,246,13696,12077,1619,3,0,07/13/2021 12:00:00 AM,Agree,Agree
08/11/2020,NC,139273,137858,1415,1322,74,2432,2427,5,33,0,08/11/2020 12:00:00 AM,Agree,Agree
06/12/2021,NC,996848,855335,141513,464,125,13559,11956,1603,6,0,06/12/2021 12:00:00 AM,Agree,Agree
03/16/2022,NC,2628038,2193982,434056,628,150,24362,21233,3129,17,1,03/16/2022 12:00:00 AM,Agree,Agree
11/13/2020,NC,307025,291699,15326,3786,497,5193,5044,149,37,7,11/13/2020 12:00:00 AM,Agree,Agree
07/08/2020,NC,77678,77545,133,1575,22,1573,1573,0,14,0,07/08/2020 12:00:00 AM,Agree,Agree
01/27/2022,NC,2402725,2014853,387872,25598,4472,21710,19026,2684,92,19,01/27/2022 12:00:00 AM,Agree,Agree
12/19/2021,NC,1591067,1339746,251321,3412,468,19457,17126,2331,19,3,12/19/2021 12:00:00 AM,Agree,Agree
02/02/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
05/02/2022,NC,2674171,2230449,443722,1267,194,24603,21445,3158,4,0,05/02/2022 12:00:00 AM,Agree,Agree
10/31/2021,NC,1475153,1248382,226771,1283,182,18480,16262,2218,28,0,10/31/2021 12:00:00 AM,Agree,Agree
06/20/2021,NC,999868,857546,142322,329,76,13595,11987,1608,3,1,06/20/2021 12:00:00 AM,Agree,Agree
03/03/2021,NC,859535,752401,107134,2162,568,12382,10950,1432,21,4,03/03/2021 12:00:00 AM,Agree,Agree
02/14/2022,NC,2576133,2154983,421150,2680,350,23285,20313,2972,73,11,02/14/2022 12:00:00 AM,Agree,Agree
03/20/2022,NC,2630185,2195688,434497,374,53,24424,21287,3137,16,0,03/20/2022 12:00:00 AM,Agree,Agree
12/12/2020,NC,436073,404342,31731,7090,967,6482,6158,324,69,12,12/12/2020 12:00:00 AM,Agree,Agree
09/27/2021,NC,1382579,1173556,209023,2699,229,16992,14942,2050,63,4,09/27/2021 12:00:00 AM,Agree,Agree
04/08/2020,NC,3448,3448,0,300,0,72,72,0,9,0,04/08/2020 12:00:00 AM,Agree,Agree
01/18/2022,NC,2169547,1823529,346018,18677,2836,20875,18330,2545,62,11,01/18/2022 12:00:00 AM,Agree,Agree
09/03/2021,NC,1240594,1054130,186464,8673,1455,15294,13452,1842,74,12,09/03/2021 12:00:00 AM,Agree,Agree
01/17/2021,NC,682799,614352,68447,6346,435,9637,8707,930,101,22,01/17/2021 12:00:00 AM,Agree,Agree
05/01/2022,NC,2672904,2229376,443528,1498,266,24599,21441,3158,3,2,05/01/2022 12:00:00 AM,Agree,Agree
11/21/2021,NC,1511991,1277484,234507,1637,236,18882,16619,2263,19,1,11/21/2021 12:00:00 AM,Agree,Agree
01/24/2020,NC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
01/02/2022,NC,1730493,1455254,275239,11795,1761,19860,17472,2388,34,5,01/02/2022 12:00:00 AM,Agree,Agree
06/29/2020,NC,63723,63687,36,1314,1,1430,1430,0,12,0,06/29/2020 12:00:00 AM,Agree,Agree
01/16/2022,NC,2128594,1786658,341936,35831,3136,20737,18216,2521,75,11,01/16/2022 12:00:00 AM,Agree,Agree
05/04/2022,NC,2678794,2233900,444894,2956,674,24609,21450,3159,4,1,05/04/2022 12:00:00 AM,Agree,Agree
09/11/2021,NC,1293627,1098470,195157,8121,1330,15872,13954,1918,82,10,09/11/2021 12:00:00 AM,Agree,Agree
09/15/2020,NC,189870,185984,3886,1266,136,3406,3377,29,40,3,09/15/2020 12:00:00 AM,Agree,Agree
11/08/2021,NC,1487388,1258081,229307,1007,111,18655,16421,2234,16,1,11/08/2021 12:00:00 AM,Agree,Agree
03/27/2020,NC,790,790,0,130,0,5,5,0,1,0,03/27/2020 12:00:00 AM,Agree,Agree
05/27/2021,NC,989176,849691,139485,888,190,13439,11852,1587,8,0,05/27/2021 12:00:00 AM,Agree,Agree
05/31/2020,NC,28682,28681,1,905,0,987,987,0,19,0,05/31/2020 12:00:00 AM,Agree,Agree
07/22/2021,NC,1022704,874232,148472,1926,465,13748,12121,1627,8,1,07/22/2021 12:00:00 AM,Agree,Agree
01/19/2022,NC,2193906,1841941,351965,24359,5947,20970,18413,2557,95,12,01/19/2022 12:00:00 AM,Agree,Agree
12/18/2021,NC,1587655,1336802,250853,4117,916,19438,17110,2328,26,3,12/18/2021 12:00:00 AM,Agree,Agree
07/07/2020,NC,76103,75992,111,1369,21,1559,1559,0,19,0,07/07/2020 12:00:00 AM,Agree,Agree
10/15/2021,NC,1444351,1223772,220579,3053,681,17932,15767,2165,41,2,10/15/2021 12:00:00 AM,Agree,Agree
12/28/2020,NC,524760,480521,44239,4182,533,7645,7102,543,80,13,12/28/2020 12:00:00 AM,Agree,Agree
08/15/2021,NC,1114789,949270,165519,4890,552,14202,12507,1695,33,8,08/15/2021 12:00:00 AM,Agree,Agree
02/12/2022,NC,2569526,2149514,420012,5958,1344,23130,20184,2946,72,10,02/12/2022 12:00:00 AM,Agree,Agree
08/03/2020,NC,127468,126448,1020,1355,18,2196,2193,3,25,0,08/03/2020 12:00:00 AM,Agree,Agree
03/29/2020,NC,1104,1104,0,142,0,7,7,0,1,0,03/29/2020 12:00:00 AM,Agree,Agree
04/29/2020,NC,10141,10141,0,358,0,414,414,0,15,0,04/29/2020 12:00:00 AM,Agree,Agree
12/08/2021,NC,1552741,1309369,243372,3295,848,19197,16899,2298,14,0,12/08/2021 12:00:00 AM,Agree,Agree
03/16/2020,NC,33,33,0,1,0,1,1,0,0,0,03/16/2020 12:00:00 AM,Agree,Agree
12/16/2020,NC,457211,422195,35016,6106,1128,6768,6399,369,68,10,12/16/2020 12:00:00 AM,Agree,Agree
11/19/2021,NC,1508237,1274392,233845,2440,526,18846,16588,2258,23,3,11/19/2021 12:00:00 AM,Agree,Agree
12/09/2020,NC,415224,386260,28964,5979,826,6281,5994,287,58,9,12/09/2020 12:00:00 AM,Agree,Agree
04/13/2021,NC,927939,803320,124619,1912,557,12915,11414,1501,11,0,04/13/2021 12:00:00 AM,Agree,Agree
06/16/2021,NC,998222,856345,141877,508,159,13580,11974,1606,3,2,06/16/2021 12:00:00 AM,Agree,Agree
